Date,Year,Month,Day,Lat_DNB,Lon_DNB,Rad_DNB,QF_Detect,WPP_RI
2024-01-01,2024.0,1.0,1.0,-4.900144276888939,113.18465661070098,6.352753242557585,1,712
2024-01-01,2024.0,1.0,1.0,-5.184540417969766,106.24855094686336,3.185487102062228,1,712
2024-01-01,2024.0,1.0,1.0,-5.3294214611696935,110.19038216319214,1.9881533015726125,1,712
2024-01-01,2024.0,1.0,1.0,-7.350607245003142,106.27450224945144,8.946756847690681,1,573
2024-01-01,2024.0,1.0,1.0,-5.411026959780783,107.14354461386696,7.648239702228676,1,712
2024-01-01,2024.0,1.0,1.0,-7.293273115325569,106.7681271849439,4.089544703127605,1,Outside
2024-01-01,2024.0,1.0,1.0,-6.969018311028121,107.24517783176022,17.756190421735234,1,Outside
2024-01-01,2024.0,1.0,1.0,-5.904716394220822,106.36960765091088,3.1415740284072413,1,712
2024-01-01,2024.0,1.0,1.0,-6.76266530267452,108.25774474611995,0.7216546808270367,1,Outside
2024-01-01,2024.0,1.0,1.0,-6.806822719716617,109.68057649972845,1.1506037078642708,1,712
2024-01-01,2024.0,1.0,1.0,-4.641616309199751,110.94303998235507,5.696951748483992,1,712
2024-01-01,2024.0,1.0,1.0,-4.548412333216926,114.59378752596876,4.341152409656656,1,712
2024-01-01,2024.0,1.0,1.0,-6.50907604199537,109.77640056185012,2.500070646615562,1,712
2024-01-01,2024.0,1.0,1.0,-7.035709437972335,106.1295413976678,0.5354718847626027,1,573
2024-01-01,2024.0,1.0,1.0,-4.685368562479905,113.69914525609906,3.513922972064462,1,712
2024-01-01,2024.0,1.0,1.0,-5.606112916877738,110.42454287605148,1.250973564001125,1,712
2024-01-01,2024.0,1.0,1.0,-3.703417073634456,106.4325303177733,11.187715108817311,1,711
2024-01-01,2024.0,1.0,1.0,-3.766254767682068,106.13774086261348,3.776145570554481,1,711
2024-01-01,2024.0,1.0,1.0,-5.036595342440345,112.15567392458328,14.702349131633635,1,712
2024-01-01,2024.0,1.0,1.0,-4.9543856102159545,113.80479040199504,8.37097843061423,1,712
2024-01-01,2024.0,1.0,1.0,-7.132774939583982,98.3130063582104,8.891786983681756,1,Outside
2024-01-01,2024.0,1.0,1.0,-6.567896148263618,113.30143014883046,1.38948130470225,1,712
2024-01-01,2024.0,1.0,1.0,-9.98067471066764,107.12856991808206,5.631538269950361,1,573
2024-01-01,2024.0,1.0,1.0,-7.113189104466385,96.41889484324489,1.9554173341981476,1,Outside
2024-01-01,2024.0,1.0,1.0,-8.226342919320697,108.5412689765547,10.797079070434734,1,573
2024-01-01,2024.0,1.0,1.0,-10.30779256457216,110.46265674692728,1.276666480202235,1,573
2024-01-01,2024.0,1.0,1.0,-6.05696914799596,110.52302530681077,2.9603967707630248,1,712
2024-01-01,2024.0,1.0,1.0,-9.955178758481892,109.97543329335596,13.650689621996634,1,573
2024-01-01,2024.0,1.0,1.0,-7.494773593251016,103.72189249275031,7.323164934275085,1,572
2024-01-01,2024.0,1.0,1.0,-8.968485765312856,112.2459523202322,9.05666278761665,1,573
2024-01-01,2024.0,1.0,1.0,-9.66478992759502,112.1194181129316,0.3544840330758774,1,573
2024-01-01,2024.0,1.0,1.0,-10.084118174457512,97.6431601821504,15.284861915941429,1,Outside
2024-01-01,2024.0,1.0,1.0,-11.500293532828442,104.87446183989248,0.7809256222055236,1,Outside
2024-01-01,2024.0,1.0,1.0,-7.48575282337392,108.10533220938667,8.140977081105744,1,Outside
2024-01-01,2024.0,1.0,1.0,-9.03347817178451,97.64170985487642,0.596408532243689,1,Outside
2024-01-01,2024.0,1.0,1.0,-8.724505379010067,109.26664002223816,6.418012458823182,1,573
2024-01-01,2024.0,1.0,1.0,-6.798787768134952,111.06534973627274,9.415655167959557,1,Outside
2024-01-01,2024.0,1.0,1.0,-6.64861854733934,103.13972883517653,1.092662791115682,1,572
2024-01-01,2024.0,1.0,1.0,-9.754375225463278,113.75951241302116,2.615276302376562,1,573
2024-01-01,2024.0,1.0,1.0,-6.083993617062775,113.05047439290944,7.299496150581708,1,712
2024-01-01,2024.0,1.0,1.0,-7.337118504435379,97.50301290057604,4.386802037807465,1,Outside
2024-01-01,2024.0,1.0,1.0,-11.332815106163093,112.31437893170524,3.692525546864771,1,573
2024-01-01,2024.0,1.0,1.0,-7.55415683453599,106.2865144536902,7.587767273645454,1,573
2024-01-01,2024.0,1.0,1.0,-8.499787409417042,109.4288078267776,16.673601045511887,1,573
2024-01-01,2024.0,1.0,1.0,-10.658424968883285,111.63478430741029,16.814350531259553,1,573
2024-01-01,2024.0,1.0,1.0,-6.042211223284198,105.4986199635534,0.6833068797722747,1,572
2024-01-01,2024.0,1.0,1.0,-8.861412934979107,113.4474456411438,5.263141451905937,1,573
2024-01-01,2024.0,1.0,1.0,-9.69478901172468,108.54465100554869,6.979921160422584,1,573
2024-01-01,2024.0,1.0,1.0,-11.652816613453757,113.25664333334124,2.808683588206925,1,573
2024-01-01,2024.0,1.0,1.0,-10.981920576626608,102.04188116634532,5.504288719721036,1,Outside
2024-01-01,2024.0,1.0,1.0,-10.404372450214566,100.1291054226891,2.534132296566605,1,Outside
2024-01-01,2024.0,1.0,1.0,-8.783421801935278,108.56691085235542,2.1518965077718,1,573
2024-01-01,2024.0,1.0,1.0,-11.024298363930653,108.32516110596984,12.391505459995638,1,Outside
2024-01-01,2024.0,1.0,1.0,-8.513024272915043,103.49950303929262,12.877440777500116,1,573
2024-01-01,2024.0,1.0,1.0,-8.69047276473558,111.77990674666428,1.200625420857304,1,573
2024-01-01,2024.0,1.0,1.0,-9.117779508801872,109.99684110723406,21.394796504157785,1,573
2024-01-01,2024.0,1.0,1.0,-9.642063306126843,109.4924093995693,9.135262694623286,1,573
2024-01-01,2024.0,1.0,1.0,-11.779068794184052,97.14321293262005,1.0184981074423447,1,Outside
2024-01-01,2024.0,1.0,1.0,-7.849713616986528,97.35646308634432,4.121565002696231,1,Outside
2024-01-01,2024.0,1.0,1.0,-8.489102806047168,112.43698354063756,6.775341533189764,1,573
2024-01-01,2024.0,1.0,1.0,-10.55349100602221,102.80130988696416,1.447350914713375,1,Outside
2024-01-01,2024.0,1.0,1.0,-10.756634105951662,100.94517234646636,10.827723109207328,1,Outside
2024-01-02,2024.0,1.0,2.0,1.067787960998145,106.2908135901642,5.867206417595511,1,711
2024-01-02,2024.0,1.0,2.0,3.100817505559967,108.3615919586782,9.85885055654242,1,711
2024-01-02,2024.0,1.0,2.0,4.883268013291725,107.30468985767692,2.883236569940585,1,711
2024-01-02,2024.0,1.0,2.0,3.696806784871212,108.42334131972154,8.474924054297288,1,711
2024-01-02,2024.0,1.0,2.0,5.40231362546189,107.58631856048646,4.983587851406838,1,711
2024-01-02,2024.0,1.0,2.0,0.9550104552566514,107.27407804271112,6.780386238579517,1,711
2024-01-02,2024.0,1.0,2.0,5.052356392016365,106.75455223708052,2.0688205764409737,1,711
2024-01-02,2024.0,1.0,2.0,4.482358878369387,107.98820935746733,3.3748862775201007,1,711
2024-01-02,2024.0,1.0,2.0,0.8311798892593293,108.344588706577,0.534730975254089,1,711
2024-01-02,2024.0,1.0,2.0,1.545653955392571,106.23706704112708,4.6333371275554045,1,711
2024-01-02,2024.0,1.0,2.0,2.80059579491786,107.18631708357034,4.694566586959084,1,711
2024-01-02,2024.0,1.0,2.0,1.4003363617464926,107.98833786848466,6.261892497777347,1,711
2024-01-02,2024.0,1.0,2.0,3.0761802743210542,108.87158802427209,18.38006898816517,1,711
2024-01-02,2024.0,1.0,2.0,1.3446753153608229,104.7043430813324,1.932740593155728,1,711
2024-01-02,2024.0,1.0,2.0,3.172117518662615,107.24357654603703,2.500216648925316,1,711
2024-01-02,2024.0,1.0,2.0,3.9519741431468263,107.01708635427428,0.5005286505000771,1,711
2024-01-02,2024.0,1.0,2.0,3.058285067736306,123.31449301967258,1.153809238422158,1,716
2024-01-02,2024.0,1.0,2.0,0.9225850384034096,124.57810774924911,4.847544928132548,1,Outside
2024-01-02,2024.0,1.0,2.0,5.120208795537166,122.25613452191132,1.6467001585396106,1,Outside
2024-01-02,2024.0,1.0,2.0,4.237354690668783,121.73774301293204,0.4868647616073923,1,Outside
2024-01-02,2024.0,1.0,2.0,4.976034188435997,123.49344710119186,3.883895561042004,1,Outside
2024-01-02,2024.0,1.0,2.0,2.4858191625204125,120.97902669555188,0.8539269437282533,1,716
2024-01-02,2024.0,1.0,2.0,3.319825460094182,119.77598714933173,9.485143750096256,1,Outside
2024-01-02,2024.0,1.0,2.0,1.666082057749006,122.24734894810868,2.399799745018896,1,716
2024-01-02,2024.0,1.0,2.0,3.74411420145788,120.98573012295512,3.5656156984409995,1,Outside
2024-01-02,2024.0,1.0,2.0,3.288711329752187,123.6577573277644,4.715917313270588,1,716
2024-01-02,2024.0,1.0,2.0,2.3154114819931757,120.48643134059108,5.4911230581093085,1,716
2024-01-02,2024.0,1.0,2.0,5.432576243964898,120.99267708128492,4.954165042336046,1,Outside
2024-01-02,2024.0,1.0,2.0,1.26429569592166,119.21247730834284,1.7115342469757049,1,716
2024-01-02,2024.0,1.0,2.0,1.9254758434692356,119.80596916835914,1.252012168314435,1,716
2024-01-02,2024.0,1.0,2.0,3.1225569478512734,119.0616362196315,2.941527782446512,1,716
2024-01-02,2024.0,1.0,2.0,2.4892779952287083,119.28427231517637,17.745298320633577,1,716
2024-01-02,2024.0,1.0,2.0,1.789514135224699,124.21950449664496,1.2369976639324378,1,716
2024-01-02,2024.0,1.0,2.0,3.175183660224553,123.52920089585588,3.5372325782581204,1,716
2024-01-02,2024.0,1.0,2.0,4.054762394183742,125.27595846552964,1.4126370017355436,1,716
2024-01-02,2024.0,1.0,2.0,4.036150478222222,122.20888016226782,7.600339669340853,1,Outside
2024-01-02,2024.0,1.0,2.0,5.160071711284671,122.04272769451543,2.233036636367163,1,Outside
2024-01-02,2024.0,1.0,2.0,2.7713398610954982,121.08461337056929,4.277041609423742,1,716
2024-01-02,2024.0,1.0,2.0,3.9228577393991664,119.91211323631164,0.759853422490097,1,Outside
2024-01-02,2024.0,1.0,2.0,3.4781937030392216,123.8215950192278,3.4892832202263584,1,716
2024-01-02,2024.0,1.0,2.0,5.14764572123913,120.94207786580095,9.17803535570899,1,Outside
2024-01-02,2024.0,1.0,2.0,5.454647382286953,125.03056646969968,1.4470772056346095,1,Outside
2024-01-02,2024.0,1.0,2.0,4.107982753756386,124.98514596512798,0.5464483253076313,1,716
2024-01-02,2024.0,1.0,2.0,1.5081366002387226,124.06687118301924,1.19357599482759,1,716
2024-01-02,2024.0,1.0,2.0,3.825986103481001,124.20202304161968,4.001879781730222,1,716
2024-01-02,2024.0,1.0,2.0,2.462225537113177,124.64040378569176,8.780413314240349,1,716
2024-01-02,2024.0,1.0,2.0,2.813398928348032,121.13861100597435,2.09322637715321,1,716
2024-01-02,2024.0,1.0,2.0,2.2768122590919795,122.54240389634288,2.783644835767643,1,716
2024-01-02,2024.0,1.0,2.0,1.6451269546239815,118.96633378673572,4.213711031816166,1,716
2024-01-02,2024.0,1.0,2.0,4.152745684046508,120.8297105013874,6.216238754862179,1,Outside
2024-01-02,2024.0,1.0,2.0,2.9771181320198283,124.65040380761408,7.063541911515311,1,716
2024-01-02,2024.0,1.0,2.0,4.262015600194113,125.4838483114669,6.437579935062598,1,716
2024-01-02,2024.0,1.0,2.0,1.5227229658473165,119.5018958988393,6.559937784936202,1,716
2024-01-02,2024.0,1.0,2.0,1.014580153720725,123.7824470430208,4.144543303319519,1,716
2024-01-02,2024.0,1.0,2.0,2.4864364528018363,119.39242063632388,8.28002681663245,1,716
2024-01-02,2024.0,1.0,2.0,-4.41247207760702,109.68059659376944,0.3613907057185285,1,712
2024-01-02,2024.0,1.0,2.0,-4.635283701068191,111.08957512590676,4.869335416140355,1,712
2024-01-02,2024.0,1.0,2.0,-6.129902971285826,114.63167315107626,1.5896519329346233,1,712
2024-01-02,2024.0,1.0,2.0,-5.040198947389382,108.59136654828154,12.44371348573826,1,712
2024-01-02,2024.0,1.0,2.0,-7.427559264716638,111.50308811891183,10.583467612703483,1,Outside
2024-01-02,2024.0,1.0,2.0,-3.810002475290817,112.26985741489204,6.441987266962591,1,712
2024-01-02,2024.0,1.0,2.0,-5.073139814468576,111.18659524150132,3.0593725196141053,1,712
2024-01-02,2024.0,1.0,2.0,-5.696642514383472,114.330116616161,0.900893522758921,1,712
2024-01-02,2024.0,1.0,2.0,-7.001349275186932,113.5500827780134,12.98153970481638,1,Outside
2024-01-02,2024.0,1.0,2.0,-5.068422424822965,108.04656058789402,2.6845829309196763,1,712
2024-01-02,2024.0,1.0,2.0,-4.348840445142031,107.85021827538074,4.928190560785791,1,712
2024-01-02,2024.0,1.0,2.0,-3.820577534348958,110.83656042644132,2.4258855544539504,1,712
2024-01-02,2024.0,1.0,2.0,-5.691128236440772,112.63751123298772,1.571912368513627,1,712
2024-01-02,2024.0,1.0,2.0,-5.189472183633811,108.23403798481436,1.204692472895775,1,712
2024-01-02,2024.0,1.0,2.0,-4.378017169815649,108.80325854019482,1.9257926021660623,1,712
2024-01-02,2024.0,1.0,2.0,-5.439305270372749,107.91412705907103,18.8538496966291,1,712
2024-01-02,2024.0,1.0,2.0,-4.057471928437064,111.01574832001045,4.129339089132745,1,712
2024-01-02,2024.0,1.0,2.0,-6.260252294925556,108.6963632058983,2.8318288805846,1,712
2024-01-02,2024.0,1.0,2.0,-6.102452003802668,113.19803819866844,3.457738261809016,1,712
2024-01-02,2024.0,1.0,2.0,-4.153740746830668,109.39953352696152,4.727033024740655,1,712
2024-01-02,2024.0,1.0,2.0,-5.389409079420856,112.42653279810844,4.12274215565258,1,712
2024-01-02,2024.0,1.0,2.0,-4.438574875735037,110.47310753939124,0.8433938489562487,1,712
2024-01-02,2024.0,1.0,2.0,-4.487015117010197,106.679530274235,1.889344761876848,1,712
2024-01-02,2024.0,1.0,2.0,-4.297000914055516,110.73920619993363,19.59986594516851,1,712
2024-01-02,2024.0,1.0,2.0,-7.391616029986066,111.93031547719136,1.554964869333525,1,Outside
2024-01-02,2024.0,1.0,2.0,-7.421157848982544,112.04703469238856,0.8496802930068641,1,Outside
2024-01-02,2024.0,1.0,2.0,-5.273113660866535,113.98714434262152,6.679369078751611,1,712
2024-01-02,2024.0,1.0,2.0,-5.087210391292082,114.898559037599,8.521444805488075,1,712
2024-01-02,2024.0,1.0,2.0,-6.680062818336716,112.01276622913582,2.034667943062584,1,712
2024-01-02,2024.0,1.0,2.0,-10.752682469123837,97.53915355538042,0.4344526761215844,1,Outside
2024-01-02,2024.0,1.0,2.0,-7.776323189168943,107.57266014505656,12.374515644153604,1,573
2024-01-02,2024.0,1.0,2.0,-7.049356011464042,102.04558542869704,2.5553929125544945,1,572
2024-01-02,2024.0,1.0,2.0,-9.928847130712349,110.9517811181745,7.732441747060187,1,573
2024-01-02,2024.0,1.0,2.0,-10.682936849514247,111.499224359545,18.65466041977032,1,573
2024-01-02,2024.0,1.0,2.0,-9.075412810502918,111.63242356616244,11.547697451448718,1,573
2024-01-02,2024.0,1.0,2.0,-10.387935843690324,96.40444754976212,4.200438778398981,1,Outside
2024-01-02,2024.0,1.0,2.0,-8.129674993384024,99.92441593489356,3.038346587477048,1,Outside
2024-01-02,2024.0,1.0,2.0,-7.852668854342074,112.21030142225494,6.047168310752112,1,Outside
2024-01-02,2024.0,1.0,2.0,-7.109673429585257,105.53391021579148,3.74667979760125,1,573
2024-01-02,2024.0,1.0,2.0,-9.015210636120656,103.2944655844984,6.668447217495844,1,573
2024-01-02,2024.0,1.0,2.0,-10.417897184192302,98.52033369588808,1.8496274552071037,1,Outside
2024-01-02,2024.0,1.0,2.0,-8.201411619855314,100.51315189010876,3.7087998100312825,1,572
2024-01-02,2024.0,1.0,2.0,-9.573710990705855,111.08592533720932,7.668231752868157,1,573
2024-01-02,2024.0,1.0,2.0,-10.893774475926222,113.25528919163796,0.7734051719658968,1,573
2024-01-02,2024.0,1.0,2.0,-6.977526055781824,97.22849469637364,3.174096101296449,1,Outside
2024-01-02,2024.0,1.0,2.0,-8.337571997952255,108.9875915001943,15.20981720814074,1,573
2024-01-02,2024.0,1.0,2.0,-11.18999233547276,113.1735648577134,3.6058685375157498,1,573
2024-01-02,2024.0,1.0,2.0,-11.027916732650493,105.71717002034748,9.51093917234848,1,Outside
2024-01-02,2024.0,1.0,2.0,-9.994536655098235,106.743171280504,7.668249795733673,1,573
2024-01-02,2024.0,1.0,2.0,-7.6308674627783795,97.35248007124456,3.720851133315343,1,Outside
2024-01-02,2024.0,1.0,2.0,-10.52158780056536,103.82689209486745,8.84911849285598,1,Outside
2024-01-02,2024.0,1.0,2.0,-10.367129176620224,108.50453647537968,4.760804398617321,1,573
2024-01-02,2024.0,1.0,2.0,-6.496118547226543,97.64847731987942,1.0356522440976,1,Outside
2024-01-03,2024.0,1.0,3.0,0.933526059310918,107.10650333706783,16.170802257437813,1,711
2024-01-03,2024.0,1.0,3.0,4.295179227694249,107.69474692667131,6.73864432393812,1,711
2024-01-03,2024.0,1.0,3.0,2.9471248182157024,105.74834004429592,1.5500656455306117,1,Outside
2024-01-03,2024.0,1.0,3.0,0.6971340568425295,109.22029669843306,6.413657815978644,1,Outside
2024-01-03,2024.0,1.0,3.0,3.339726152763147,105.40287672563667,12.654326320627652,1,711
2024-01-03,2024.0,1.0,3.0,5.121980976882652,105.98674503686276,18.01234961311127,1,711
2024-01-03,2024.0,1.0,3.0,4.810213254946567,106.87107108328732,9.607136366495396,1,711
2024-01-03,2024.0,1.0,3.0,0.6850381735774631,108.64457737075338,4.835043201439034,1,711
2024-01-03,2024.0,1.0,3.0,0.8847660081460458,105.1028344288864,6.258389748441185,1,711
2024-01-03,2024.0,1.0,3.0,0.8267817039947118,108.1238338576438,2.1938019070883907,1,711
2024-01-03,2024.0,1.0,3.0,2.09376251466035,108.4536158241948,5.216045432010813,1,711
2024-01-03,2024.0,1.0,3.0,0.6220039077826901,105.66479737376817,10.504908431870907,1,711
2024-01-03,2024.0,1.0,3.0,2.419819449598629,105.4273645478836,13.784802802390338,1,711
2024-01-03,2024.0,1.0,3.0,0.7634191798861429,104.54742716814248,0.763556557325195,1,711
2024-01-03,2024.0,1.0,3.0,4.868385570931694,107.63752731609183,21.001985184206543,1,711
2024-01-03,2024.0,1.0,3.0,2.606785011385351,106.58883391083668,6.989088879868327,1,711
2024-01-03,2024.0,1.0,3.0,1.985014382274411,106.83655383268828,9.880556644331564,1,711
2024-01-03,2024.0,1.0,3.0,0.589369673667069,104.7104659481818,22.29988989556151,1,711
2024-01-03,2024.0,1.0,3.0,3.898236413465349,106.4216332357984,1.5311262797046667,1,711
2024-01-03,2024.0,1.0,3.0,0.9470550115612976,108.43172507207775,3.0028238701669485,1,711
2024-01-03,2024.0,1.0,3.0,5.018619835876352,107.503992232211,22.93406440289481,1,711
2024-01-03,2024.0,1.0,3.0,2.507901182127437,104.82493204741446,9.395419068905218,1,Outside
2024-01-03,2024.0,1.0,3.0,1.1016938101749796,108.65321258875312,0.5404151962320228,1,711
2024-01-03,2024.0,1.0,3.0,5.286351314916628,104.68365968713309,9.049414194025214,1,Outside
2024-01-03,2024.0,1.0,3.0,1.5816201151827676,107.64888961498076,3.951757453538804,1,711
2024-01-03,2024.0,1.0,3.0,1.8011668397576366,107.12515750430134,3.920588514489451,1,711
2024-01-03,2024.0,1.0,3.0,4.579165624953089,105.26947953169928,1.5708533362029315,1,711
2024-01-03,2024.0,1.0,3.0,4.9746072061392,104.67432580116912,10.135095492213791,1,Outside
2024-01-03,2024.0,1.0,3.0,1.8647968742815748,106.4558488304019,3.5377804334409797,1,711
2024-01-03,2024.0,1.0,3.0,0.6771118420927253,108.76096766673504,2.295313477086502,1,711
2024-01-03,2024.0,1.0,3.0,1.906954802887634,108.17606327261728,1.7561022520765446,1,711
2024-01-03,2024.0,1.0,3.0,0.7439179083658655,107.97857146424874,4.102876235687199,1,711
2024-01-03,2024.0,1.0,3.0,4.972399654840337,105.04734430027229,24.12395784893735,1,Outside
2024-01-03,2024.0,1.0,3.0,3.080395102218083,108.91453134568732,12.149702927406434,1,711
2024-01-03,2024.0,1.0,3.0,3.218894539986996,107.81056005053284,10.293655480927775,1,711
2024-01-03,2024.0,1.0,3.0,4.840804020257735,107.10630156090208,1.707078948410245,1,711
2024-01-03,2024.0,1.0,3.0,2.1700443937261893,105.30200052665036,1.66357343222338,1,711
2024-01-03,2024.0,1.0,3.0,4.263583197788206,122.83027964750627,1.1634708773063949,1,Outside
2024-01-03,2024.0,1.0,3.0,0.6462364151727957,124.60290469421662,9.03823688137657,1,715
2024-01-03,2024.0,1.0,3.0,4.217541281458039,120.845831979814,1.1762921736478158,1,Outside
2024-01-03,2024.0,1.0,3.0,3.037338668804181,124.3249392457042,0.3320317430870758,1,716
2024-01-03,2024.0,1.0,3.0,1.0792192839012884,122.4189101861618,2.663599470671046,1,716
2024-01-03,2024.0,1.0,3.0,1.034903194134792,123.958917766058,7.457042403682414,1,716
2024-01-03,2024.0,1.0,3.0,2.2093608301934307,125.24094402701296,5.306818486725115,1,716
2024-01-03,2024.0,1.0,3.0,1.368767376537834,124.02164887309522,7.66698198835283,1,716
2024-01-03,2024.0,1.0,3.0,4.354921462660678,119.66464310852592,6.464811588893958,1,Outside
2024-01-03,2024.0,1.0,3.0,0.8734720887892701,118.9054432239116,9.8667434440602,1,713
